Plot_ID,sp_func,seedling_count_initial,seedling_count_revisit,max_ht_initial,max_ht_revisit,net_seedling_dif,DistPre,Fire,sample_yr_revisit,fire_year,initial_sample_yr,yrs2initial,time_between_samples,Grams,Forbs,ShrubHt,Shrubs,HARDWOOD,FIRE_ID,geom,precip,tmean,elev,heat_load,twi
113,cedar,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0,2,419.8131868131868,90,15,CLV,"c(-37542.899928808, 85745.3871883657)",1464.1090087890625,12.260000228881836,1400,0.8389176726341248,5.886104106903076
113,fir,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0,2,419.8131868131868,90,15,CLV,"c(-37542.899928808, 85745.3871883657)",1464.1090087890625,12.260000228881836,1400,0.8389176726341248,5.886104106903076
113,pine,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0,2,419.8131868131868,90,15,CLV,"c(-37542.899928808, 85745.3871883657)",1464.1090087890625,12.260000228881836,1400,0.8389176726341248,5.886104106903076
114,cedar,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0,0,302,94,35,CLV,"c(-37439.5531207822, 85759.03194978)",1464.1090087890625,12.260000228881836,1401,0.8980664014816284,5.376680374145508
114,fir,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0,0,302,94,35,CLV,"c(-37439.5531207822, 85759.03194978)",1464.1090087890625,12.260000228881836,1401,0.8980664014816284,5.376680374145508
114,pine,1,1,115,205,0,Inf,CLV,2022,1992,2013,21,9,0,0,302,94,35,CLV,"c(-37439.5531207822, 85759.03194978)",1464.1090087890625,12.260000228881836,1401,0.8980664014816284,5.376680374145508
116,cedar,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0,0.25,77,98,0,CLV,"c(-37329.8399128816, 85753.4380489206)",1464.1090087890625,12.260000228881836,1394,0.821660578,6.103636741638184
116,fir,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0,0.25,77,98,0,CLV,"c(-37329.8399128816, 85753.4380489206)",1464.1090087890625,12.260000228881836,1394,0.821660578,6.103636741638184
116,pine,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0,0.25,77,98,0,CLV,"c(-37329.8399128816, 85753.4380489206)",1464.1090087890625,12.260000228881836,1394,0.821660578,6.103636741638184
117,cedar,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0.25,2,229,87,5,CLV,"c(-37180.9771576141, 85753.5738954977)",1465.3560791015625,12.130000114440918,1400,0.9017814993858337,6.181760787963867
117,fir,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0.25,2,229,87,5,CLV,"c(-37180.9771576141, 85753.5738954977)",1465.3560791015625,12.130000114440918,1400,0.9017814993858337,6.181760787963867
117,pine,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0.25,2,229,87,5,CLV,"c(-37180.9771576141, 85753.5738954977)",1465.3560791015625,12.130000114440918,1400,0.9017814993858337,6.181760787963867
135,cedar,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0.25,0.25,98,62,40,CLV,"c(-37536.9590997423, 85866.3853838793)",1499.7620849609375,11.90000057220459,1420,0.8722096085548401,8.016451835632324
135,fir,1,1,7,26,0,Inf,CLV,2022,1992,2013,21,9,0.25,0.25,98,62,40,CLV,"c(-37536.9590997423, 85866.3853838793)",1499.7620849609375,11.90000057220459,1420,0.8722096085548401,8.016451835632324
135,pine,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0.25,0.25,98,62,40,CLV,"c(-37536.9590997423, 85866.3853838793)",1499.7620849609375,11.90000057220459,1420,0.8722096085548401,8.016451835632324
136,cedar,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0.25,0.25,610,87,70,CLV,"c(-37433.298906686, 85858.9863978988)",1499.7620849609375,11.90000057220459,1423,0.861699104,5.886104106903076
136,fir,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0.25,0.25,610,87,70,CLV,"c(-37433.298906686, 85858.9863978988)",1499.7620849609375,11.90000057220459,1423,0.861699104,5.886104106903076
136,pine,0,0,NA,NA,0,59.1,CLV,2022,1992,2013,21,9,0.25,0.25,610,87,70,CLV,"c(-37433.298906686, 85858.9863978988)",1499.7620849609375,11.90000057220459,1423,0.861699104,5.886104106903076
138,cedar,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0.25,0.25,286.8333333333333,70,17,CLV,"c(-37323.5530552305, 85854.3929590764)",1499.7620849609375,11.90000057220459,1404,0.8419786095619202,10.294153213500977
138,fir,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0.25,0.25,286.8333333333333,70,17,CLV,"c(-37323.5530552305, 85854.3929590764)",1499.7620849609375,11.90000057220459,1404,0.8419786095619202,10.294153213500977
138,pine,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0.25,0.25,286.8333333333333,70,17,CLV,"c(-37323.5530552305, 85854.3929590764)",1499.7620849609375,11.90000057220459,1404,0.8419786095619202,10.294153213500977
140,cedar,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0,0.25,333,92,8,CLV,"c(-37179.6801643614, 85854.6920370585)",1512.655029296875,11.980000495910645,1420,0.923236072,5.959702014923096
140,fir,0,0,NA,NA,0,Inf,CLV,2022,1992,2013,21,9,0,0.25,333,92,8,CLV,"c(-37179.6801643614, 85854.6920370585)",1512.655029296875,11.980000495910645,1420,0.923236072,5.959702014923096
